,Total demand,Total fixed costs,Total generation costs,Total costs,Total load shedding,Total over generation,Total reserve shortfall,Total renewables curtailment,Total on/offs,Total sum on/off ramps,Total sum nominal ramps,Maximum observed demand,Overall renewables penetration rate,Cumulative average price,Renewables available,Renewables used
813,120148.595828,1284186.51,571139.087663,1855325.597663,0.0,0.0,0.0,1155.918083,6,510.0,6552.567015,6315.076967,34.830041,15.441925,43003.723638,41847.805555
814,120147.614269,1284186.51,643677.731863,1927864.241863,998.702476,0.0,0.0,1294.322166,6,510.0,10184.625107,6315.195903,31.560139,16.045797,39213.075636,37918.75347
815,120148.126219,1284186.51,564175.110476,1848361.620476,0.0,0.0,0.0,975.796757,6,510.0,8441.017018,6315.128288,34.887664,15.384024,42892.671606,41916.874849
816,120147.669235,1284186.51,578364.759012,1862551.269012,272.262414,0.0,0.0,499.697217,6,510.0,6897.797798,6315.025929,34.354198,15.502184,41775.465464,41275.768247
817,120147.80882,1284186.51,536021.798992,1820208.308992,0.0,0.0,0.0,902.379963,6,510.0,6760.926202,6315.037528,36.053807,15.149742,44220.239019,43317.859056
818,120147.65852,1284186.51,604959.65376,1889146.16376,29.72892,0.0,0.0,981.884362,6,510.0,11586.009702,6314.961454,33.373508,15.723537,41079.3729,40097.488538
819,120148.01634,1284186.51,554799.748382,1838986.258382,967.709666,0.0,0.0,1128.386595,6,510.0,9250.050502,6315.153177,34.638382,15.306006,42745.715559,41617.328964
820,120148.093638,1284186.51,575991.685102,1860178.195102,931.103828,0.0,0.0,1119.51372,6,510.0,9907.430346,6315.024545,33.933223,15.482378,41889.634093,40770.120373
821,120148.371466,1284186.51,570542.489072,1854728.999072,0.0,0.0,0.0,33.933168,6,510.0,10372.356322,6315.098316,34.487806,15.436988,41470.470511,41436.537342
822,120147.476904,1284186.51,579042.8237,1863229.3337,29.36568,0.0,0.0,1928.380451,6,510.0,8566.597723,6315.076966,34.630932,15.507852,43536.571607,41608.191156
823,120147.371423,1284186.51,553062.008032,1837248.518032,47.285012,0.0,0.0,1658.124708,6,510.0,10279.711435,6315.112238,35.450058,15.291625,44250.43713,42592.312421
824,120147.75513,1284186.51,511481.998049,1795668.508049,0.0,0.0,0.0,513.329492,6,510.0,7279.033687,6315.1582,36.822462,14.945502,44754.690512,44241.36102
825,120148.014411,1284186.51,629106.437638,1913292.947638,959.193196,0.0,0.0,533.853477,6,510.0,8845.599103,6315.015211,32.056339,15.924466,39048.908661,38515.055184
826,120147.27335,1284186.51,643290.325613,1927476.835613,600.244421,0.0,0.0,1567.809456,6,510.0,9186.266654,6315.045322,31.702131,16.042618,39657.055812,38089.246356
827,120147.413168,1284186.51,533789.843269,1817976.353269,628.786047,0.0,0.0,1022.322107,6,510.0,9070.046327,6314.979399,35.771863,15.131215,44001.290191,42978.968084
828,120147.362449,1284186.51,653761.527253,1937948.037253,248.051995,0.0,0.0,1092.045415,6,510.0,12237.431877,6315.076967,31.590382,16.129759,39047.05606,37955.010645
829,120148.623396,1284186.51,626366.650613,1910553.160613,51.776537,0.0,0.0,1537.964078,6,510.0,8230.142089,6315.09174,32.914504,15.901582,41084.287298,39546.323221
830,120148.206341,1284186.51,563726.844922,1847913.354922,82.111617,0.0,0.0,1519.081555,6,510.0,9521.238804,6315.002937,35.165747,15.380282,43770.09582,42251.014266
831,120147.541796,1284186.51,536776.457683,1820962.967683,0.0,0.0,0.0,1371.405019,6,510.0,7728.838745,6315.048608,35.944746,15.156057,44558.13345,43186.72843
832,120148.465056,1284186.51,576062.305849,1860248.815849,0.0,0.0,0.0,265.223718,6,510.0,8201.699806,6315.121849,34.29761,15.482918,41473.275233,41208.051516
833,120147.854826,1284186.51,509767.911417,1793954.421417,0.0,0.0,0.0,1001.781205,6,510.0,5343.610646,6315.020769,37.101435,14.931223,45578.359647,44576.578442
834,120148.37124,1284186.51,536311.384617,1820497.894617,442.58836,0.0,0.0,2241.398385,6,510.0,8533.846903,6315.255016,35.837453,15.152081,45299.514207,43058.115822
835,120147.353814,1284186.51,559524.604543,1843711.114543,0.0,0.0,0.0,771.542833,6,510.0,7999.408162,6315.007925,35.080059,15.345416,42919.305582,42147.762749
836,120147.853926,1284186.51,553799.670389,1837986.180389,0.0,0.0,0.0,798.119324,6,510.0,6879.364883,6315.102434,35.325624,15.297703,43241.098738,42442.979414
837,120147.572815,1284186.51,574804.001674,1858990.511674,168.278588,0.0,0.0,1587.925162,6,510.0,9043.795357,6315.069577,34.788817,15.47256,43385.844711,41797.919549
838,120147.989636,1284186.51,569567.29682,1853753.80682,76.039853,0.0,0.0,1183.400978,6,510.0,10309.265899,6315.102693,34.750408,15.428921,42935.317681,41751.916703
839,120147.249843,1284186.51,557944.018164,1842130.528164,553.65968,0.0,0.0,1280.40787,6,510.0,11762.913236,6315.148544,34.978593,15.332274,43306.224949,42025.817079
840,120147.928475,1284186.51,568578.982547,1852765.492547,0.0,0.0,0.0,1305.063835,6,510.0,8216.220094,6315.076966,34.808118,15.420703,43126.296584,41821.232749
841,120147.778288,1284186.51,534717.422625,1818903.932625,0.0,0.0,0.0,2003.172325,6,510.0,7603.329634,6314.990461,36.115918,15.138889,45395.645982,43392.473656
842,120147.869587,1284186.51,557938.952436,1842125.462436,548.49804,0.0,0.0,743.585823,6,510.0,6597.663051,6315.052501,34.816675,15.332153,42575.079641,41831.493818
843,120148.223477,1284186.51,566936.813618,1851123.323618,215.772142,0.0,0.0,932.657053,6,510.0,8134.270248,6315.180008,34.881997,15.406997,42842.756871,41910.099817
844,120148.49731,1284186.51,507218.903093,1791405.413093,0.0,0.0,0.0,1272.629809,6,510.0,5404.351374,6315.058788,37.070106,14.909928,45811.805295,44539.175486
845,120148.170868,1284186.51,561096.799498,1845283.309498,741.903651,0.0,0.0,2139.342215,6,510.0,8946.974747,6315.238582,34.807658,15.358397,43960.106472,41820.764257
846,120147.475037,1284186.51,557396.317374,1841582.827374,648.427005,0.0,0.0,2132.675779,6,510.0,8469.665749,6314.951511,34.93503,15.327686,44106.232566,41973.556787
847,120147.95303,1284186.51,522969.575696,1807156.085696,0.0,0.0,0.0,1313.823452,6,510.0,6635.846355,6314.989522,36.534032,15.041089,45208.715456,43894.892005
848,120147.869653,1284186.51,547852.003561,1832038.513561,0.0,0.0,0.0,1314.536978,6,510.0,10685.640594,6314.935632,35.654191,15.248198,44152.287792,42837.750814
849,120147.959965,1284186.51,590171.52708,1874358.03708,747.023513,0.0,0.0,744.147087,6,510.0,10906.65433,6315.10096,33.599324,15.600415,41113.049583,40368.902496
850,120147.67963,1284186.51,586591.129323,1870777.639323,487.10783,0.0,0.0,1199.293357,6,510.0,7623.638167,6315.053574,34.05089,15.570651,42110.647165,40911.353808
851,120147.917412,1284186.51,575053.825935,1859240.335935,805.985067,0.0,0.0,282.470217,6,510.0,7877.010857,6315.076967,34.06812,15.474595,41214.606419,40932.136202
852,120147.756557,1284186.51,563976.925435,1848163.435435,55.313186,0.0,0.0,1608.440615,6,510.0,8342.634766,6314.954417,35.095673,15.382422,43775.104136,42166.663521
853,120147.532346,1284186.51,642941.338665,1927127.848665,247.579943,0.0,0.0,253.274629,6,510.0,7272.602582,6314.973651,31.987951,16.039679,38686.00896,38432.734331
854,120148.317996,1284186.51,512768.800946,1796955.310946,0.0,0.0,0.0,700.248052,6,510.0,5646.239857,6315.143771,36.887873,14.956142,45020.407246,44320.159194
855,120147.43473,1284186.51,531929.486487,1816115.996487,16.744411,0.0,0.0,1076.351247,6,510.0,8598.934377,6315.137381,36.149953,15.115728,44509.592654,43433.241406
856,120147.63664,1284186.51,561558.266854,1845744.776854,181.541617,0.0,0.0,1258.612419,6,510.0,9553.223923,6314.947549,35.185721,15.362306,43533.425016,42274.812597
857,120147.236105,1284186.51,556191.104704,1840377.614704,0.0,0.0,0.0,726.028808,6,510.0,8356.276825,6315.194142,35.044048,15.317686,42830.484087,42104.455279
858,120148.192267,1284186.51,563663.922669,1847850.432669,48.387166,0.0,0.0,1172.733867,6,510.0,6115.519966,6315.106286,35.378602,15.379761,43679.484686,42506.750819
859,120148.011787,1284186.51,510576.891186,1794763.401186,0.0,0.0,0.0,849.442641,6,510.0,9060.093718,6315.123255,36.873336,14.937937,45152.022595,44302.579954
860,120148.039205,1284186.51,580305.049868,1864491.559868,18.226948,0.0,0.0,1534.756318,6,510.0,6440.249168,6315.109693,34.634672,15.518285,43147.635316,41612.878997
861,120147.988605,1284186.51,548938.099686,1833124.609686,440.676337,0.0,0.0,799.23031,6,510.0,10063.266997,6315.178572,35.227009,15.257223,43123.772992,42324.542682
862,120148.165961,1284186.51,537522.501382,1821709.011382,0.0,0.0,0.0,903.615057,6,510.0,6546.017762,6315.250297,35.921373,15.162187,44062.485951,43158.870894
863,120148.677341,1284186.51,585618.420665,1869804.930665,226.020823,0.0,0.0,782.194053,6,510.0,9159.273029,6315.133084,34.128642,15.562426,41787.305785,41005.111732
864,120148.161086,1284186.51,527586.581366,1811773.091366,0.0,0.0,0.0,811.614189,6,510.0,7242.258348,6315.110415,36.368875,15.079491,44508.149178,43696.534989
865,120147.525875,1284186.51,533415.939724,1817602.449724,0.0,0.0,0.0,2191.683132,6,510.0,8038.398468,6315.121028,36.18929,15.128089,45672.219373,43480.536241
866,120148.106459,1284186.51,539072.969739,1823259.479739,0.0,0.0,0.0,1872.288427,6,510.0,5788.9417,6314.979439,35.953442,15.1751,45069.667978,43197.379551
867,120148.56218,1284186.51,585517.512658,1869704.022658,96.02898,0.0,0.0,1909.587328,6,510.0,8098.214256,6315.078094,34.238565,15.561601,43046.731335,41137.144007
868,120147.73686,1284186.51,524307.582969,1808494.092969,0.0,0.0,0.0,1668.609814,6,510.0,4680.926464,6315.171622,36.531642,15.052253,45560.550617,43891.940803
869,120148.137356,1284186.51,557195.216336,1841381.726336,0.0,0.0,0.0,538.351811,6,510.0,8832.169529,6315.002273,34.961094,15.325928,42543.455366,42005.103555
870,120148.014471,1284186.51,496624.185259,1780810.695259,0.0,0.0,0.0,1716.825517,6,510.0,6834.047225,6315.255107,37.279479,14.821807,46507.37883,44790.553313
871,120147.657071,1284186.51,591555.983181,1875742.493181,119.078576,0.0,0.0,654.0796,6,510.0,8340.982515,6315.022979,33.929949,15.611977,41420.118882,40766.039282
872,120148.168933,1284186.51,524870.272766,1809056.782766,0.0,0.0,0.0,2262.79555,6,510.0,8390.615906,6315.104852,36.694982,15.056882,46351.14435,44088.3488
873,120148.205041,1284186.51,599725.412145,1883911.922145,86.617794,0.0,0.0,928.866575,6,510.0,8681.30945,6314.933031,33.75467,15.679901,41484.496998,40555.630423
874,120147.639368,1284186.51,550189.517196,1834376.027196,388.429576,0.0,0.0,1004.985858,6,510.0,8347.510353,6315.049231,35.371089,15.267683,43502.514488,42497.52863
875,120147.545645,1284186.51,555603.226877,1839789.736877,0.0,0.0,0.0,577.087207,6,510.0,10073.074425,6315.11302,35.153256,15.312753,42812.86139,42235.774183
876,120148.652291,1284186.51,575621.952293,1859808.462293,0.0,0.0,0.0,906.452079,6,510.0,8400.146614,6314.915651,34.465688,15.479229,42316.511345,41410.059266
877,120148.294959,1284186.51,532652.846214,1816839.356214,0.0,0.0,0.0,238.931695,6,510.0,6044.765545,6315.136754,36.084003,15.121641,43593.245505,43354.31381
878,120147.340569,1284186.51,579581.732465,1863768.242465,576.18951,0.0,0.0,1114.672474,6,510.0,10496.314959,6315.16894,34.124268,15.512355,42114.072685,40999.400211
879,120147.63383,1284186.51,577206.86367,1861393.37367,69.304052,0.0,0.0,2993.270125,6,510.0,9890.885519,6314.968153,34.772673,15.492551,44771.813623,41778.543498
880,120147.682885,1284186.51,549991.910626,1834178.420626,0.0,0.0,0.0,1350.491399,6,510.0,10740.402298,6315.295083,35.406318,15.266032,43890.362416,42539.871017
881,120148.44788,1284186.51,576480.483632,1860666.993632,654.733932,0.0,0.0,1117.336494,6,510.0,8030.154856,6315.13956,34.449856,15.486401,42508.303924,41390.96743
882,120147.653831,1284186.51,536403.230504,1820589.740504,0.0,0.0,0.0,1042.681808,6,510.0,7074.307912,6315.02379,35.917503,15.152936,44196.718792,43154.036984
883,120148.490165,1284186.51,543549.591241,1827736.101241,0.0,0.0,0.0,1581.15516,6,510.0,6424.615705,6315.141131,35.877929,15.21231,44687.94535,43106.79019
884,120147.764254,1284186.51,535751.763456,1819938.273456,0.0,0.0,0.0,1743.588843,6,510.0,6594.919098,6315.10096,36.038683,15.1475,45043.260598,43299.671756
885,120148.072107,1284186.51,599709.104815,1883895.614815,734.447748,0.0,0.0,2478.600764,6,510.0,7238.709715,6315.13506,33.656621,15.679782,42916.382442,40437.781678
886,120148.018413,1284186.51,580667.426349,1864853.936349,0.0,0.0,0.0,572.824049,6,510.0,9137.422035,6315.05306,34.277754,15.521304,41756.866286,41184.042237
887,120147.538612,1284186.51,558860.405644,1843046.915644,0.0,0.0,0.0,1527.933108,6,510.0,8854.100491,6314.997108,35.203742,15.339864,43824.362336,42296.429228
888,120148.332087,1284186.51,575556.982506,1859743.492506,753.495065,0.0,0.0,1913.248218,6,510.0,9145.573063,6315.029289,34.33599,15.478729,43167.367653,41254.119435
889,120148.73137,1284186.51,577088.18848,1861274.69848,827.206416,0.0,0.0,847.754716,6,510.0,6674.067035,6314.911374,34.203818,15.491422,41943.207662,41095.452946
890,120147.624001,1284186.51,564814.351935,1849000.861935,0.0,0.0,0.0,1040.381639,6,510.0,7532.924535,6314.942767,35.0624,15.389408,43167.022649,42126.64101
891,120147.697911,1284186.51,536784.508103,1820971.018103,825.991753,0.0,0.0,1116.384485,6,510.0,7928.836449,6314.960914,35.574147,15.156104,43857.903529,42741.519044
892,120147.897357,1284186.51,609396.757654,1893583.267654,1003.619545,0.0,0.0,1516.761651,6,510.0,9363.487402,6315.106785,33.053929,15.760436,41230.361908,39713.600257
893,120147.933208,1284186.51,599013.15753,1883199.66753,76.102903,0.0,0.0,853.918636,6,510.0,9641.888129,6315.078487,33.976555,15.674008,41676.047151,40822.128515
894,120147.389622,1284186.51,523598.878549,1807785.388549,0.0,0.0,0.0,1572.951819,6,510.0,8806.771751,6315.076966,36.385422,15.046398,45289.086724,43716.134904
895,120147.918701,1284186.51,553467.417625,1837653.927625,0.0,0.0,0.0,427.804146,6,510.0,7384.008543,6315.079408,35.279881,15.294929,42815.847399,42388.043252
896,120147.873435,1284186.51,567088.36905,1851274.87905,424.091875,0.0,0.0,466.932519,6,510.0,8226.796839,6315.255589,34.675785,15.408303,42129.150913,41662.218394
897,120147.787952,1284186.51,546447.511461,1830634.021461,0.0,0.0,0.0,1634.811117,6,510.0,5815.647302,6315.004134,35.646447,15.236519,44463.228573,42828.417457
898,120147.837695,1284186.51,588065.444893,1872251.954893,267.747448,0.0,0.0,1120.973584,6,510.0,9890.259072,6315.034044,33.987385,15.582902,41956.081733,40835.108149
899,120148.149933,1284186.51,569607.300331,1853793.810331,455.120662,0.0,0.0,1380.045827,6,510.0,8379.341041,6315.123573,34.627406,15.429233,42984.233613,41604.187786
900,120147.753212,1284186.51,541668.742868,1825855.252868,0.0,0.0,0.0,1565.199855,6,510.0,8207.057462,6315.171534,35.675756,15.196749,44428.819434,42863.619579
901,120148.583797,1284186.51,564029.516833,1848216.026833,246.356675,0.0,0.0,1040.485249,6,510.0,6914.638797,6314.949653,35.128261,15.382753,43246.593631,42206.108383
902,120148.282077,1284186.51,577822.293992,1862008.803992,609.420287,0.0,0.0,1753.904914,6,510.0,9749.251292,6315.178908,34.232866,15.49759,42884.105366,41130.200452
903,120147.371485,1284186.51,588779.643578,1872966.153578,682.246826,0.0,0.0,1749.621754,6,510.0,8423.801592,6315.002337,33.712001,15.588907,42253.705177,40504.083423
904,120148.193252,1284186.51,572760.435942,1856946.945942,738.446726,0.0,0.0,1062.875367,6,510.0,8532.222551,6315.076631,34.170883,15.455471,42118.574334,41055.698967
905,120147.336946,1284186.51,584558.324258,1868744.834258,332.184845,0.0,0.0,832.113242,6,510.0,8305.515821,6315.045998,34.004341,15.553777,41687.423886,40855.310644
906,120147.852214,1284186.51,539886.838775,1824073.348775,0.0,0.0,0.0,1498.961434,6,510.0,8376.411986,6315.180146,35.818771,15.181906,44534.44521,43035.483776
907,120148.469551,1284186.51,531039.357733,1815225.867733,0.0,0.0,0.0,409.278047,6,510.0,5829.073565,6315.283628,36.165473,15.10819,43861.540206,43452.262159
908,120147.364983,1284186.51,533287.910813,1817474.420813,0.0,0.0,0.0,1100.171484,6,510.0,7096.839981,6315.035831,35.961742,15.127044,44307.256972,43207.085488
909,120147.756525,1284186.51,595583.382557,1879769.892557,70.01389,0.0,0.0,1313.625753,6,510.0,7077.60608,6315.004655,34.086612,15.645485,42267.925261,40954.299508
910,120148.709892,1284186.51,579871.114949,1864057.624949,0.0,0.0,0.0,619.662063,6,510.0,8352.286394,6315.334536,34.133108,15.514587,41630.150614,41010.488551
911,120147.860378,1284186.51,608027.797369,1892214.307369,0.0,0.0,0.0,561.092306,6,510.0,9005.014068,6315.120419,33.060945,15.749047,40283.110511,39722.018205
912,120148.295601,1284186.51,630866.703334,1915053.213334,360.864004,0.0,0.0,883.011576,6,510.0,10940.940758,6315.307374,32.459359,15.939079,39882.377798,38999.366222
913,120147.07295,1284186.51,587487.241233,1871673.751233,182.315534,0.0,0.0,530.825181,6,510.0,9418.607043,6315.100532,34.119281,15.578189,41524.142444,40993.317263
914,120147.24557,1284186.51,563364.125188,1847550.635188,0.0,0.0,0.0,1118.679148,6,510.0,11591.982069,6314.918341,34.957524,15.377387,43119.181214,42000.502066
915,120148.068949,1284186.51,543099.63656,1827286.14656,621.527236,0.0,0.0,1118.576268,6,510.0,9223.673447,6315.055325,35.559492,15.208619,43842.618804,42724.042536
916,120147.501989,1284186.51,592157.193581,1876343.703581,488.786251,0.0,0.0,955.977954,6,510.0,7439.975595,6315.133763,33.863298,15.617001,41641.884671,40685.906717
917,120148.264528,1284186.51,551557.274185,1835743.784185,0.0,0.0,0.0,377.128617,6,510.0,6856.674127,6315.021912,35.44393,15.278987,42962.395796,42585.267178
918,120148.056728,1284186.51,542900.553469,1827087.063469,0.0,0.0,0.0,526.523952,6,510.0,7717.746083,6315.002006,35.685841,15.206963,43402.368809,42875.844857
919,120147.518942,1284186.51,543838.27953,1828024.78953,0.0,0.0,0.0,1525.72088,6,510.0,6764.590445,6315.154383,35.787375,15.214836,44523.363878,42997.642997
920,120148.140762,1284186.51,565530.285696,1849716.795696,537.672821,0.0,0.0,1939.150501,6,510.0,9346.207065,6315.084692,34.722516,15.395301,43657.608253,41718.457752
921,120147.530186,1284186.51,586283.474194,1870469.984194,321.717849,0.0,0.0,1125.708996,6,510.0,8975.112937,6314.978892,34.122685,15.56811,42123.271799,40997.562803
922,120147.78537,1284186.51,611656.420904,1895842.930904,0.0,0.0,0.0,1175.024194,6,510.0,8124.02192,6315.178022,33.122908,15.779258,40971.464112,39796.439918
923,120147.469389,1284186.51,620937.607659,1905124.117659,1541.73507,0.0,0.0,1302.430654,6,510.0,8567.714782,6315.148544,32.207156,15.856548,39998.513103,38696.08245
924,120147.498638,1284186.51,601917.77545,1886104.28545,0.0,0.0,0.0,577.72571,6,510.0,6700.912101,6315.008501,33.589354,15.69824,40934.493853,40356.768143
925,120147.750191,1284186.51,521202.285956,1805388.795956,0.0,0.0,0.0,1092.732681,6,510.0,6083.875724,6315.219102,36.518799,15.026405,44969.247824,43876.515142
926,120147.689967,1284186.51,554602.025152,1838788.535152,0.0,0.0,0.0,2147.970351,6,510.0,8970.617204,6315.092549,35.376089,15.304402,44651.523605,42503.553255
927,120147.899925,1284186.51,535657.179428,1819843.689428,0.0,0.0,0.0,1533.433562,6,510.0,8698.344128,6315.299386,35.998144,15.146696,44784.447412,43251.013849
928,120147.527409,1284186.51,555006.934979,1839193.444979,845.051258,0.0,0.0,1096.533254,6,510.0,9330.181097,6315.075861,34.918429,15.307793,43050.16179,41953.628535
929,120148.091427,1284186.51,648171.013394,1932357.523394,218.728123,0.0,0.0,2132.778088,6,510.0,9467.509181,6315.119521,32.247831,16.083131,40877.931175,38745.153087
930,120148.271164,1284186.51,546189.452814,1830375.962814,0.0,0.0,0.0,738.693386,6,510.0,9186.929276,6315.308572,35.73532,15.23431,43674.062707,42935.369321
931,120148.213556,1284186.51,526484.569537,1810671.079537,0.0,0.0,0.0,1108.764678,6,510.0,7935.194455,6315.180769,36.242825,15.070312,44653.871538,43545.10686
932,120148.049207,1284186.51,561968.805627,1846155.315627,0.0,0.0,0.0,986.376885,6,510.0,6416.374651,6315.1257,35.092769,15.36567,43149.653987,42163.277102
933,120148.28113,1284186.51,559250.142056,1843436.652056,0.0,0.0,0.0,1113.186643,6,510.0,8240.015821,6315.025647,35.062631,15.343013,43240.335301,42127.148657
934,120147.873935,1284186.51,586880.110303,1871066.620303,0.0,0.0,0.0,757.715645,6,510.0,9158.98577,6315.134788,34.10931,15.573031,41739.326252,40981.610608
935,120147.500092,1284186.51,529556.150936,1813742.660936,0.0,0.0,0.0,1262.815341,6,510.0,6179.84206,6314.977078,36.08232,15.095967,44614.820566,43352.005224
936,120148.672183,1284186.51,582751.747979,1866938.257979,0.0,0.0,0.0,56.385434,6,510.0,9195.262278,6315.058065,34.136389,15.538568,41070.803774,41014.41834
937,120148.042466,1284186.51,528360.464793,1812546.974793,0.0,0.0,0.0,2037.693203,6,510.0,6216.827627,6315.099173,36.286021,15.085947,45634.637337,43596.944134
938,120147.013935,1284186.51,557215.887853,1841402.397853,0.0,0.0,0.0,734.145267,6,510.0,9260.213291,6314.973651,35.212941,15.326244,43041.442113,42307.296846
939,120148.132803,1284186.51,649257.026506,1933443.536506,282.252561,0.0,0.0,600.204908,6,510.0,11716.812528,6315.116689,31.682812,16.092165,38666.512315,38066.307407
940,120148.126673,1284186.51,606836.063458,1891022.573458,0.0,0.0,0.0,704.124783,6,510.0,9227.529333,6315.052632,33.65927,15.739093,41145.106972,40440.982189
941,120147.042952,1284186.51,518422.235549,1802608.745549,0.0,0.0,0.0,1568.986755,6,510.0,5929.95849,6314.997739,36.57261,15.003355,45509.896652,43940.909897
942,120147.762385,1284186.51,538080.698021,1822267.208021,801.233332,0.0,0.0,1203.405914,6,510.0,7545.967006,6315.115509,35.477497,15.166884,43828.824335,42625.418421
943,120147.500613,1284186.51,536482.627476,1820669.137476,0.0,0.0,0.0,1157.043223,6,510.0,6808.415409,6315.195296,36.187009,15.153616,44634.829843,43477.78662
944,120147.981787,1284186.51,567038.030849,1851224.540849,1606.206657,0.0,0.0,812.600833,6,510.0,6998.84375,6314.933437,33.757692,15.40787,41371.78661,40559.185777
945,120148.336772,1284186.51,530550.317994,1814736.827994,0.0,0.0,0.0,1025.474889,6,510.0,6012.669696,6315.088577,36.238566,15.104136,44565.508873,43540.033984
946,120147.643657,1284186.51,559772.747126,1843959.257126,0.0,0.0,0.0,1800.956099,6,510.0,9070.151192,6315.076965,35.136514,15.347444,44016.649663,42215.693564
947,120148.181689,1284186.51,568096.334661,1852282.844661,0.0,0.0,0.0,1108.068752,6,510.0,9266.625991,6315.010566,34.801831,15.416653,42921.835721,41813.766969
948,120147.747824,1284186.51,521262.609742,1805449.119742,0.0,0.0,0.0,1161.735071,6,510.0,7340.775344,6314.925719,36.528104,15.026908,45049.429123,43887.694052
949,120147.427464,1284186.51,531917.219857,1816103.729857,0.0,0.0,0.0,1957.311106,6,510.0,7034.844088,6315.127059,36.336562,15.115627,45614.756083,43657.444977
950,120148.144232,1284186.51,570014.725012,1854201.235012,1029.250552,0.0,0.0,1806.952928,6,510.0,9205.558125,6315.182402,34.182633,15.432625,42876.752287,41069.799359
951,120147.668571,1284186.51,580747.365133,1864933.875133,0.0,0.0,0.0,236.939697,6,510.0,7371.02032,6315.17293,34.382899,15.522015,41547.191031,41310.251334
952,120148.301764,1284186.51,619485.141734,1903671.651734,1575.058785,0.0,0.0,0.0,6,510.0,9536.379721,6315.226195,32.052635,15.844349,38510.696464,38510.696464
953,120147.201938,1284186.51,518067.745742,1802254.255742,0.0,0.0,0.0,1862.750338,6,510.0,7214.559155,6314.998198,36.783347,15.000385,46056.91225,44194.161912
954,120148.13908,1284186.51,553700.110593,1837886.620593,0.0,0.0,0.0,658.463467,6,510.0,7059.058082,6315.076967,35.4171,15.296838,43211.449495,42552.986028
955,120147.653579,1284186.51,572668.613455,1856855.123455,344.709007,0.0,0.0,1424.004632,6,510.0,6992.218277,6315.091274,34.567864,15.454776,42956.482377,41532.477745
956,120148.054327,1284186.51,581858.818285,1866045.328285,206.308307,0.0,0.0,759.113099,6,510.0,9496.809811,6315.189439,34.222392,15.531216,41876.651281,41117.538182
957,120148.529827,1284186.51,529127.271498,1813313.781498,0.0,0.0,0.0,615.702353,6,510.0,7500.136881,6315.026359,36.204774,15.092268,44115.205476,43499.503123
958,120148.384275,1284186.51,585319.835962,1869506.345962,977.120271,0.0,0.0,722.958252,6,510.0,8104.249839,6315.065983,33.515554,15.559979,40991.355364,40268.397111
959,120147.05809,1284186.51,631253.087262,1915439.597262,936.533087,0.0,0.0,743.441927,6,510.0,12456.656789,6315.051678,32.087129,15.942459,39295.183243,38551.741316
960,120147.636882,1284186.51,552816.963449,1837003.473449,0.0,0.0,0.0,1398.613358,6,510.0,9030.751479,6315.185549,35.482897,15.289551,44030.475768,42631.86241
961,120147.769084,1284186.51,493883.876972,1778070.386972,0.0,0.0,0.0,1201.11821,6,510.0,9895.761654,6315.168187,37.694926,14.79903,46490.731247,45289.613037
962,120148.027033,1284186.51,584040.617069,1868227.127069,295.746969,0.0,0.0,835.09146,6,510.0,11861.540035,6315.136754,34.264708,15.549378,42003.462682,41168.371222
963,120147.846673,1284186.51,539479.276456,1823665.786456,24.090559,0.0,0.0,1087.578819,6,510.0,8967.546165,6315.150651,35.966123,15.178514,44300.101068,43212.522249
964,120147.907582,1284186.51,600514.034641,1884700.544641,978.901348,0.0,0.0,737.31589,6,510.0,11324.494637,6315.19341,33.308538,15.686503,40756.826978,40019.511088
965,120147.8756,1284186.51,557522.502349,1841709.012349,0.0,0.0,0.0,364.487891,6,510.0,8683.177438,6315.278985,35.051046,15.328686,42477.57551,42113.087619
966,120148.2249,1284186.51,529034.567226,1813221.077226,0.0,0.0,0.0,667.202448,6,510.0,8039.369662,6315.211158,36.192949,15.091534,44152.387791,43485.185343
967,120147.96335,1284186.51,553860.792026,1838047.302026,0.0,0.0,0.0,2162.304658,6,510.0,7516.463401,6315.182936,35.460767,15.298198,44767.693857,42605.389199
968,120147.523474,1284186.51,591247.570244,1875434.080244,0.0,0.0,0.0,600.06077,6,510.0,9169.080796,6315.113341,33.8815,15.609428,41307.843522,40707.782752
969,120147.539167,1284186.51,598666.174659,1882852.684659,795.015714,0.0,0.0,2250.327847,6,510.0,10482.983876,6315.127157,33.280593,15.671171,42236.141821,39985.813974
970,120147.817926,1284186.51,563692.672171,1847879.182171,0.0,0.0,0.0,1315.344594,6,510.0,9467.018523,6314.830189,35.206291,15.380048,43614.934538,42299.589944
971,120148.489964,1284186.51,626812.546292,1910999.056292,36.415796,0.0,0.0,1005.649053,6,510.0,11376.745869,6315.076966,32.707329,15.905311,40303.011066,39297.362013
972,120148.195082,1284186.51,579797.460365,1863983.970365,238.366767,0.0,0.0,1312.399419,6,510.0,11192.406966,6315.226689,34.399362,15.514041,42642.611923,41330.212504
973,120147.358086,1284186.51,580643.13403,1864829.64403,250.542398,0.0,0.0,42.709865,6,510.0,8690.021649,6315.003109,34.294551,15.521187,41246.706858,41203.996992
974,120147.639807,1284186.51,584416.960801,1868603.470801,0.0,0.0,0.0,659.003416,6,510.0,8934.295824,6315.251398,34.013536,15.552561,41525.464122,40866.460707
975,120147.630179,1284186.51,575781.887286,1859968.397286,0.0,0.0,0.0,0.0,6,510.0,8643.850572,6315.174846,34.359022,15.480692,41281.550644,41281.550644
